user_id,age,interest,level,learning_style
2391,16,problem-solving,Beginner,audio
2392,58,neuroscience,Beginner,visual
2393,51,mathematics,Beginner,visual
2394,51,psychology,Advanced,audio
2395,45,mathematics,Beginner,visual
2396,29,creativity,Intermediate,audio
2397,13,psychology,Advanced,audio
2398,16,problem-solving,Beginner,kinesthetic
2399,10,language,Beginner,audio
2400,53,coding,Advanced,visual
2401,54,language,Advanced,audio
2402,51,problem-solving,Advanced,audio
2403,56,neuroscience,Intermediate,visual
2404,22,coding,Beginner,visual
2405,31,problem-solving,Advanced,audio
2406,30,attention,Beginner,visual
2407,31,creativity,Advanced,audio
2408,37,attention,Advanced,kinesthetic
2409,18,psychology,Intermediate,audio
2410,35,logic,Advanced,audio
2411,18,problem-solving,Intermediate,visual
2412,24,memory,Beginner,audio
2413,19,memory,Intermediate,audio
2414,33,mathematics,Beginner,audio
2415,51,language,Intermediate,kinesthetic
2416,17,language,Beginner,kinesthetic
2417,33,language,Beginner,visual
2418,25,attention,Advanced,visual
2419,58,creativity,Advanced,visual
2420,35,problem-solving,Beginner,visual
2421,36,neuroscience,Intermediate,audio
2422,46,mathematics,Intermediate,kinesthetic
2423,13,psychology,Advanced,audio
2424,59,coding,Beginner,audio
2425,33,psychology,Intermediate,kinesthetic
2426,28,problem-solving,Advanced,visual
2427,45,logic,Beginner,audio
2428,48,language,Advanced,audio
2429,19,coding,Advanced,visual
2430,34,attention,Advanced,visual
2431,27,problem-solving,Beginner,visual
2432,28,logic,Beginner,audio
2433,45,attention,Advanced,kinesthetic
2434,19,logic,Beginner,audio
2435,42,language,Intermediate,visual
2436,59,attention,Beginner,visual
2437,14,creativity,Beginner,audio
2438,56,memory,Beginner,audio
2439,58,psychology,Intermediate,kinesthetic
2440,44,creativity,Beginner,kinesthetic
2441,53,coding,Intermediate,audio
2442,43,mathematics,Intermediate,kinesthetic
2443,42,memory,Intermediate,audio
2444,30,creativity,Intermediate,visual
2445,26,problem-solving,Beginner,audio
2446,31,logic,Beginner,kinesthetic
2447,57,coding,Beginner,audio
2448,46,problem-solving,Intermediate,visual
2449,24,memory,Intermediate,visual
2450,44,logic,Beginner,audio
2451,37,coding,Beginner,visual
2452,16,mathematics,Intermediate,audio
2453,41,memory,Beginner,visual
2454,20,coding,Advanced,audio
2455,19,creativity,Beginner,visual
2456,18,coding,Advanced,kinesthetic
2457,23,memory,Beginner,audio
2458,22,language,Beginner,audio
2459,34,creativity,Beginner,visual
2460,11,problem-solving,Beginner,visual
2461,44,memory,Beginner,kinesthetic
2462,16,language,Beginner,audio
2463,30,neuroscience,Intermediate,audio
2464,27,mathematics,Beginner,kinesthetic
2465,12,language,Intermediate,kinesthetic
2466,51,neuroscience,Beginner,visual
2467,48,psychology,Advanced,audio
2468,50,logic,Intermediate,audio
2469,58,language,Beginner,audio
2470,20,attention,Beginner,kinesthetic
2471,48,mathematics,Beginner,audio
2472,33,language,Beginner,visual
2473,55,neuroscience,Intermediate,visual
2474,28,attention,Intermediate,audio
2475,13,mathematics,Advanced,audio
2476,35,attention,Intermediate,visual
2477,47,creativity,Advanced,audio
2478,51,neuroscience,Advanced,audio
2479,41,coding,Advanced,audio
2480,48,creativity,Beginner,kinesthetic
2481,54,mathematics,Beginner,kinesthetic
2482,55,mathematics,Beginner,visual
2483,45,memory,Intermediate,visual
2484,49,neuroscience,Beginner,visual
2485,46,psychology,Beginner,visual
2486,42,psychology,Beginner,kinesthetic
2487,45,mathematics,Beginner,visual
2488,12,psychology,Intermediate,audio
2489,18,logic,Beginner,kinesthetic
2490,17,memory,Intermediate,visual
2491,42,mathematics,Intermediate,audio
2492,15,psychology,Beginner,kinesthetic
2493,50,neuroscience,Intermediate,audio
2494,48,language,Intermediate,audio
2495,13,coding,Beginner,visual
2496,22,creativity,Beginner,audio
2497,58,creativity,Beginner,visual
2498,11,logic,Intermediate,audio
2499,14,attention,Intermediate,audio
2500,53,neuroscience,Beginner,visual
2501,36,attention,Beginner,visual
2502,41,memory,Beginner,audio
2503,30,coding,Advanced,kinesthetic
2504,17,memory,Beginner,visual
2505,47,mathematics,Advanced,audio
2506,17,neuroscience,Beginner,audio
2507,59,mathematics,Intermediate,kinesthetic
2508,12,problem-solving,Intermediate,visual
2509,53,psychology,Intermediate,audio
2510,12,creativity,Beginner,audio
2511,31,language,Intermediate,visual
2512,15,mathematics,Beginner,audio
2513,11,attention,Beginner,visual
2514,32,problem-solving,Intermediate,kinesthetic
2515,53,creativity,Advanced,audio
2516,11,mathematics,Intermediate,kinesthetic
2517,47,problem-solving,Beginner,kinesthetic
2518,26,problem-solving,Intermediate,kinesthetic
2519,44,neuroscience,Intermediate,kinesthetic
2520,43,memory,Advanced,kinesthetic
2521,32,problem-solving,Advanced,visual
2522,39,logic,Intermediate,visual
2523,17,memory,Beginner,visual
2524,31,creativity,Intermediate,kinesthetic
2525,53,creativity,Intermediate,audio
2526,45,creativity,Advanced,audio
2527,14,creativity,Beginner,audio
2528,22,logic,Beginner,kinesthetic
2529,38,mathematics,Beginner,visual
2530,40,coding,Intermediate,visual
2531,56,problem-solving,Advanced,audio
2532,25,creativity,Beginner,visual
2533,51,memory,Intermediate,audio
2534,39,memory,Intermediate,visual
2535,25,problem-solving,Intermediate,audio
2536,21,mathematics,Beginner,kinesthetic
2537,26,language,Advanced,visual
2538,25,language,Beginner,visual
2539,21,coding,Intermediate,visual
2540,17,mathematics,Beginner,visual
2541,29,problem-solving,Beginner,audio
2542,12,language,Advanced,visual
2543,25,language,Beginner,kinesthetic
2544,39,language,Beginner,visual
2545,54,attention,Intermediate,visual
2546,32,logic,Intermediate,kinesthetic
2547,37,problem-solving,Intermediate,kinesthetic
2548,49,psychology,Beginner,visual
2549,14,neuroscience,Beginner,visual
2550,29,neuroscience,Beginner,kinesthetic
2551,49,mathematics,Beginner,kinesthetic
2552,53,problem-solving,Advanced,kinesthetic
2553,10,problem-solving,Beginner,visual
2554,39,neuroscience,Beginner,audio
2555,30,coding,Beginner,audio
2556,29,neuroscience,Beginner,audio
2557,15,problem-solving,Intermediate,kinesthetic
2558,31,language,Intermediate,kinesthetic
2559,27,coding,Beginner,visual
2560,17,creativity,Beginner,visual
2561,48,psychology,Beginner,audio
2562,41,attention,Intermediate,visual
2563,42,logic,Intermediate,visual
2564,25,creativity,Beginner,visual
2565,21,memory,Beginner,audio
2566,47,neuroscience,Intermediate,visual
2567,43,psychology,Advanced,audio
2568,23,neuroscience,Advanced,kinesthetic
2569,45,neuroscience,Beginner,audio
2570,42,creativity,Beginner,kinesthetic
2571,32,language,Beginner,audio
2572,59,language,Intermediate,audio
2573,54,attention,Advanced,visual
2574,11,coding,Beginner,visual
2575,50,neuroscience,Beginner,visual
2576,30,mathematics,Beginner,audio
2577,11,language,Beginner,audio
2578,36,problem-solving,Beginner,visual
2579,18,psychology,Intermediate,audio
2580,10,mathematics,Beginner,audio
2581,20,creativity,Beginner,visual
2582,12,creativity,Intermediate,audio
2583,32,attention,Beginner,audio
2584,35,attention,Beginner,audio
2585,13,coding,Beginner,kinesthetic
2586,27,problem-solving,Advanced,audio
2587,15,psychology,Intermediate,kinesthetic
2588,44,problem-solving,Beginner,audio
2589,31,memory,Intermediate,visual
2590,52,attention,Beginner,audio
2591,24,coding,Intermediate,visual
2592,31,logic,Intermediate,kinesthetic
2593,46,neuroscience,Advanced,kinesthetic
2594,51,neuroscience,Beginner,visual
2595,21,logic,Advanced,kinesthetic
2596,56,language,Advanced,audio
2597,58,problem-solving,Advanced,visual
2598,51,logic,Intermediate,visual
2599,47,coding,Beginner,kinesthetic
2600,27,psychology,Beginner,audio
2601,54,logic,Beginner,kinesthetic
2602,44,coding,Beginner,visual
2603,39,attention,Intermediate,visual
2604,33,mathematics,Intermediate,audio
2605,51,creativity,Advanced,visual
2606,39,creativity,Beginner,visual
2607,23,memory,Beginner,visual
2608,15,problem-solving,Intermediate,kinesthetic
2609,12,psychology,Beginner,visual
2610,25,mathematics,Beginner,visual
2611,16,mathematics,Advanced,kinesthetic
2612,23,attention,Intermediate,visual
2613,18,logic,Beginner,visual
2614,24,problem-solving,Advanced,audio
2615,30,neuroscience,Intermediate,audio
2616,44,mathematics,Intermediate,visual
2617,11,coding,Advanced,kinesthetic
2618,36,neuroscience,Beginner,audio
2619,11,memory,Intermediate,audio
2620,44,logic,Beginner,visual
2621,27,logic,Beginner,audio
2622,23,psychology,Advanced,visual
2623,29,mathematics,Intermediate,visual
2624,27,attention,Intermediate,audio
2625,19,language,Advanced,kinesthetic
2626,34,language,Advanced,visual
2627,11,creativity,Advanced,visual
2628,34,coding,Beginner,audio
2629,42,neuroscience,Beginner,visual
2630,45,memory,Beginner,kinesthetic
2631,40,creativity,Beginner,audio
2632,23,logic,Beginner,audio
2633,10,neuroscience,Intermediate,audio
2634,55,problem-solving,Intermediate,audio
2635,25,mathematics,Advanced,audio
2636,55,memory,Intermediate,audio
2637,12,problem-solving,Intermediate,kinesthetic
2638,44,attention,Beginner,visual
2639,50,mathematics,Beginner,audio
2640,15,neuroscience,Beginner,visual
2641,34,mathematics,Intermediate,audio
2642,22,creativity,Beginner,visual
2643,43,psychology,Intermediate,audio
2644,17,creativity,Intermediate,audio
2645,30,attention,Beginner,kinesthetic
2646,43,coding,Beginner,audio
2647,13,problem-solving,Beginner,kinesthetic
2648,34,creativity,Beginner,visual
2649,24,psychology,Intermediate,audio
2650,13,coding,Intermediate,visual
2651,54,creativity,Intermediate,visual
2652,21,logic,Advanced,audio
2653,41,psychology,Intermediate,audio
2654,41,problem-solving,Advanced,audio
2655,37,memory,Beginner,kinesthetic
2656,22,language,Intermediate,visual
2657,40,coding,Beginner,audio
2658,23,logic,Beginner,kinesthetic
2659,29,memory,Beginner,audio
2660,27,neuroscience,Intermediate,audio
2661,38,psychology,Beginner,audio
2662,15,logic,Beginner,visual
2663,41,mathematics,Advanced,audio
2664,38,neuroscience,Advanced,visual
2665,52,neuroscience,Intermediate,kinesthetic
2666,11,coding,Intermediate,audio
2667,32,psychology,Advanced,audio
2668,28,logic,Intermediate,audio
2669,40,attention,Beginner,visual
2670,14,logic,Advanced,kinesthetic
2671,28,creativity,Intermediate,audio
2672,43,neuroscience,Beginner,audio
2673,19,problem-solving,Beginner,audio
2674,34,neuroscience,Beginner,audio
2675,11,neuroscience,Advanced,visual
2676,20,language,Beginner,audio
2677,59,mathematics,Advanced,audio
2678,40,attention,Advanced,visual
2679,24,memory,Intermediate,audio
2680,18,memory,Intermediate,visual
2681,32,mathematics,Beginner,audio
2682,28,neuroscience,Beginner,kinesthetic
2683,18,memory,Beginner,audio
2684,44,psychology,Intermediate,kinesthetic
2685,30,attention,Beginner,audio
2686,18,memory,Beginner,visual
2687,37,mathematics,Beginner,audio
2688,55,creativity,Advanced,visual
2689,16,memory,Beginner,audio
2690,25,attention,Advanced,visual
2691,25,coding,Beginner,visual
2692,42,coding,Intermediate,visual
2693,13,psychology,Beginner,visual
2694,13,logic,Intermediate,audio
2695,48,logic,Intermediate,audio
2696,49,memory,Beginner,visual
2697,26,problem-solving,Intermediate,audio
2698,46,creativity,Intermediate,audio
2699,48,mathematics,Intermediate,audio
2700,38,creativity,Intermediate,audio
2701,45,coding,Beginner,visual
2702,47,memory,Intermediate,visual
2703,48,attention,Advanced,kinesthetic
2704,59,mathematics,Advanced,audio
2705,46,creativity,Advanced,kinesthetic
2706,44,attention,Beginner,visual
2707,16,mathematics,Intermediate,kinesthetic
2708,36,creativity,Intermediate,kinesthetic
2709,37,psychology,Beginner,visual
2710,31,coding,Advanced,audio
2711,23,neuroscience,Intermediate,audio
2712,16,mathematics,Beginner,audio
2713,46,coding,Beginner,kinesthetic
2714,31,language,Advanced,kinesthetic
2715,14,problem-solving,Beginner,visual
2716,11,memory,Beginner,kinesthetic
2717,36,language,Beginner,kinesthetic
2718,30,attention,Beginner,visual
2719,47,mathematics,Advanced,visual
2720,24,memory,Beginner,visual
2721,30,memory,Intermediate,visual
2722,19,language,Advanced,audio
2723,32,language,Intermediate,visual
2724,48,neuroscience,Beginner,visual
2725,14,creativity,Intermediate,visual
2726,10,mathematics,Beginner,kinesthetic
2727,22,coding,Beginner,audio
2728,30,logic,Intermediate,audio
2729,35,mathematics,Advanced,kinesthetic
2730,59,mathematics,Intermediate,visual
2731,54,mathematics,Advanced,audio
2732,30,memory,Intermediate,visual
2733,27,attention,Intermediate,visual
2734,46,memory,Advanced,kinesthetic
2735,54,attention,Beginner,visual
2736,41,language,Beginner,audio
2737,45,logic,Intermediate,visual
2738,26,memory,Intermediate,kinesthetic
2739,44,attention,Beginner,visual
2740,58,memory,Beginner,kinesthetic
2741,20,problem-solving,Beginner,audio
2742,30,memory,Intermediate,kinesthetic
2743,35,logic,Advanced,visual
2744,13,logic,Advanced,visual
2745,43,attention,Intermediate,audio
2746,57,attention,Advanced,kinesthetic
2747,27,language,Beginner,visual
2748,49,logic,Beginner,kinesthetic
2749,44,logic,Beginner,audio
2750,50,neuroscience,Intermediate,audio
2751,38,mathematics,Beginner,audio
2752,38,psychology,Intermediate,visual
2753,47,memory,Intermediate,visual
2754,51,creativity,Beginner,visual
2755,30,language,Advanced,visual
2756,51,mathematics,Intermediate,kinesthetic
2757,22,psychology,Beginner,audio
2758,58,neuroscience,Beginner,audio
2759,50,creativity,Intermediate,kinesthetic
2760,26,attention,Beginner,visual
2761,18,logic,Beginner,visual
2762,50,problem-solving,Intermediate,visual
2763,10,language,Advanced,visual
2764,11,coding,Beginner,audio
2765,57,logic,Advanced,visual
2766,38,problem-solving,Advanced,kinesthetic
2767,42,psychology,Beginner,visual
2768,19,attention,Intermediate,audio
2769,59,creativity,Beginner,visual
2770,49,psychology,Beginner,audio
2771,30,logic,Intermediate,audio
2772,37,logic,Intermediate,kinesthetic
2773,20,creativity,Beginner,audio
2774,43,coding,Advanced,kinesthetic
2775,17,problem-solving,Intermediate,visual
2776,31,psychology,Advanced,visual
2777,17,attention,Beginner,visual
2778,58,logic,Advanced,audio
2779,24,psychology,Beginner,visual
2780,26,coding,Beginner,kinesthetic
2781,32,psychology,Intermediate,visual
2782,33,creativity,Intermediate,visual
2783,54,attention,Intermediate,kinesthetic
2784,28,neuroscience,Beginner,audio
2785,14,creativity,Beginner,audio
2786,41,psychology,Intermediate,audio
2787,53,neuroscience,Beginner,visual
2788,10,logic,Intermediate,kinesthetic
2789,32,neuroscience,Beginner,visual
2790,46,coding,Advanced,kinesthetic
2791,17,memory,Intermediate,visual
2792,22,coding,Intermediate,audio
2793,17,creativity,Advanced,audio
2794,32,memory,Intermediate,kinesthetic
2795,52,creativity,Beginner,audio
2796,10,language,Beginner,visual
2797,54,attention,Intermediate,audio
2798,33,mathematics,Beginner,audio
2799,44,logic,Intermediate,visual
2800,33,logic,Beginner,audio
2801,26,language,Beginner,kinesthetic
2802,14,psychology,Intermediate,visual
2803,29,problem-solving,Advanced,visual
2804,30,creativity,Intermediate,visual
2805,49,mathematics,Advanced,visual
2806,40,mathematics,Advanced,kinesthetic
2807,55,coding,Beginner,audio
2808,45,coding,Beginner,audio
2809,20,problem-solving,Intermediate,audio
2810,24,psychology,Advanced,kinesthetic
2811,28,language,Intermediate,kinesthetic
2812,16,neuroscience,Advanced,audio
2813,37,coding,Beginner,visual
2814,52,psychology,Beginner,audio
2815,14,attention,Intermediate,audio
2816,14,logic,Beginner,visual
2817,39,logic,Beginner,audio
2818,41,psychology,Beginner,visual
2819,17,problem-solving,Beginner,visual
2820,19,language,Intermediate,visual
2821,47,mathematics,Advanced,visual
2822,56,problem-solving,Advanced,visual
2823,41,psychology,Intermediate,visual
2824,57,language,Beginner,audio
2825,37,language,Intermediate,visual
2826,26,creativity,Beginner,audio
2827,40,memory,Beginner,audio
2828,17,logic,Beginner,visual
2829,49,psychology,Advanced,kinesthetic
2830,34,mathematics,Advanced,audio
2831,18,memory,Intermediate,audio
2832,11,attention,Intermediate,audio
2833,24,coding,Beginner,audio
2834,59,creativity,Intermediate,visual
2835,12,coding,Intermediate,audio
2836,58,memory,Beginner,kinesthetic
2837,45,memory,Beginner,visual
2838,13,coding,Advanced,visual
2839,23,mathematics,Intermediate,visual
2840,50,mathematics,Advanced,audio
2841,50,neuroscience,Advanced,audio
2842,34,attention,Advanced,visual
2843,59,mathematics,Beginner,audio
2844,19,attention,Beginner,visual
2845,30,attention,Beginner,audio
2846,45,memory,Beginner,audio
2847,21,attention,Intermediate,audio
2848,36,creativity,Intermediate,audio
2849,49,coding,Intermediate,kinesthetic
2850,11,neuroscience,Beginner,audio
2851,22,psychology,Advanced,kinesthetic
2852,41,problem-solving,Beginner,visual
2853,40,neuroscience,Beginner,kinesthetic
2854,25,creativity,Intermediate,visual
2855,41,neuroscience,Intermediate,kinesthetic
2856,41,attention,Beginner,audio
2857,43,memory,Beginner,visual
2858,20,problem-solving,Intermediate,audio
2859,19,mathematics,Beginner,visual
2860,24,memory,Beginner,visual
2861,26,attention,Intermediate,visual
2862,49,attention,Beginner,audio
2863,27,problem-solving,Beginner,audio
2864,18,problem-solving,Beginner,visual
2865,34,logic,Advanced,visual
2866,49,language,Advanced,audio
2867,23,language,Beginner,kinesthetic
2868,34,memory,Beginner,kinesthetic
2869,59,mathematics,Beginner,kinesthetic
2870,31,neuroscience,Beginner,kinesthetic
2871,39,attention,Intermediate,audio
2872,29,attention,Intermediate,kinesthetic
2873,30,logic,Beginner,visual
2874,53,memory,Beginner,audio
2875,41,memory,Beginner,kinesthetic
2876,55,coding,Beginner,audio
2877,58,problem-solving,Beginner,visual
2878,30,mathematics,Intermediate,audio
2879,44,problem-solving,Intermediate,visual
2880,41,mathematics,Intermediate,visual
2881,39,creativity,Beginner,visual
2882,48,psychology,Intermediate,audio
2883,58,language,Beginner,visual
2884,21,language,Beginner,visual
2885,50,mathematics,Intermediate,audio
2886,56,language,Beginner,kinesthetic
2887,27,problem-solving,Intermediate,visual
2888,30,attention,Intermediate,kinesthetic
2889,22,problem-solving,Advanced,audio
2890,30,mathematics,Advanced,audio
2891,17,memory,Beginner,audio
2892,55,problem-solving,Advanced,visual
2893,49,language,Intermediate,audio
2894,55,logic,Intermediate,visual
2895,16,coding,Beginner,audio
2896,32,attention,Advanced,audio
2897,53,language,Beginner,visual
2898,41,logic,Advanced,kinesthetic
2899,20,mathematics,Beginner,audio
2900,31,creativity,Intermediate,visual
2901,31,logic,Beginner,visual
2902,52,psychology,Beginner,visual
2903,34,creativity,Beginner,kinesthetic
2904,31,neuroscience,Beginner,kinesthetic
2905,37,attention,Beginner,audio
2906,38,language,Beginner,visual
2907,22,neuroscience,Intermediate,visual
2908,27,problem-solving,Advanced,visual
2909,11,mathematics,Intermediate,audio
2910,38,attention,Beginner,kinesthetic
2911,30,memory,Beginner,visual
2912,24,creativity,Beginner,audio
2913,36,memory,Advanced,audio
2914,59,neuroscience,Advanced,kinesthetic
2915,40,logic,Beginner,audio
2916,24,logic,Beginner,visual
2917,32,mathematics,Advanced,audio
2918,33,neuroscience,Advanced,audio
2919,53,coding,Advanced,audio
2920,22,attention,Advanced,audio
2921,31,creativity,Beginner,audio
2922,52,logic,Beginner,visual
2923,46,logic,Beginner,visual
2924,42,memory,Beginner,audio
2925,12,memory,Beginner,visual
2926,28,language,Intermediate,visual
2927,32,problem-solving,Beginner,visual
2928,38,coding,Beginner,visual
2929,39,memory,Beginner,visual
2930,48,memory,Beginner,kinesthetic
2931,53,attention,Beginner,visual
2932,56,language,Advanced,audio
2933,34,memory,Advanced,visual
2934,46,creativity,Beginner,audio
2935,56,attention,Intermediate,audio
2936,17,problem-solving,Beginner,visual
2937,51,neuroscience,Intermediate,visual
2938,25,attention,Beginner,audio
2939,17,neuroscience,Beginner,kinesthetic
2940,10,logic,Advanced,audio
2941,53,language,Beginner,audio
2942,14,problem-solving,Beginner,kinesthetic
2943,12,language,Beginner,visual
2944,10,problem-solving,Beginner,kinesthetic
2945,13,language,Beginner,kinesthetic
2946,49,attention,Advanced,kinesthetic
2947,44,language,Intermediate,audio
2948,41,psychology,Intermediate,audio
2949,51,problem-solving,Beginner,visual
2950,43,neuroscience,Beginner,visual
2951,52,problem-solving,Beginner,visual
2952,34,logic,Beginner,audio
2953,19,creativity,Intermediate,audio
2954,30,psychology,Beginner,visual
2955,55,mathematics,Advanced,audio
2956,48,problem-solving,Beginner,audio
2957,36,memory,Beginner,audio
2958,36,attention,Beginner,audio
2959,11,attention,Beginner,visual
2960,50,language,Beginner,visual
2961,57,language,Beginner,audio
2962,22,attention,Beginner,audio
2963,18,coding,Intermediate,visual
2964,45,psychology,Intermediate,audio
2965,31,psychology,Beginner,kinesthetic
2966,51,neuroscience,Beginner,visual
2967,35,problem-solving,Intermediate,kinesthetic
2968,21,mathematics,Advanced,visual
2969,26,attention,Intermediate,audio
2970,23,problem-solving,Beginner,visual
2971,23,psychology,Intermediate,audio
2972,43,logic,Intermediate,audio
2973,29,attention,Beginner,audio
2974,20,problem-solving,Advanced,visual
2975,25,psychology,Beginner,audio
2976,40,creativity,Advanced,audio
2977,15,psychology,Intermediate,visual
2978,28,language,Intermediate,kinesthetic
2979,46,memory,Intermediate,audio
2980,13,coding,Beginner,visual
2981,56,coding,Intermediate,audio
2982,13,language,Advanced,kinesthetic
2983,29,language,Intermediate,audio
2984,19,attention,Advanced,kinesthetic
2985,33,creativity,Advanced,audio
2986,44,creativity,Advanced,kinesthetic
2987,35,attention,Intermediate,audio
2988,46,problem-solving,Intermediate,audio
2989,47,attention,Beginner,audio
2990,30,mathematics,Intermediate,audio
2991,49,mathematics,Beginner,kinesthetic
2992,48,coding,Beginner,visual
2993,30,psychology,Beginner,visual
2994,19,attention,Advanced,kinesthetic
2995,47,attention,Advanced,visual
2996,55,problem-solving,Intermediate,kinesthetic
2997,13,neuroscience,Beginner,audio
2998,54,coding,Intermediate,kinesthetic
2999,29,coding,Intermediate,audio
3000,26,coding,Beginner,visual
3001,16,psychology,Beginner,visual
3002,13,language,Beginner,visual
3003,38,logic,Intermediate,visual
3004,23,neuroscience,Intermediate,audio
3005,12,psychology,Beginner,kinesthetic
3006,33,mathematics,Advanced,kinesthetic
3007,46,problem-solving,Beginner,kinesthetic
3008,25,language,Beginner,kinesthetic
3009,13,mathematics,Beginner,visual
3010,33,language,Beginner,kinesthetic
3011,43,creativity,Beginner,kinesthetic
3012,39,coding,Beginner,visual
3013,27,language,Intermediate,visual
3014,28,memory,Beginner,kinesthetic
3015,40,coding,Intermediate,visual
3016,28,coding,Intermediate,visual
3017,58,problem-solving,Beginner,audio
3018,55,neuroscience,Intermediate,kinesthetic
3019,28,mathematics,Beginner,kinesthetic
3020,31,language,Advanced,audio
3021,33,language,Advanced,audio
3022,54,creativity,Beginner,audio
3023,21,coding,Advanced,visual
3024,39,attention,Intermediate,audio
3025,47,logic,Advanced,visual
3026,40,attention,Intermediate,kinesthetic
3027,45,language,Beginner,visual
3028,28,attention,Advanced,audio
3029,57,problem-solving,Beginner,kinesthetic
3030,54,memory,Beginner,visual
3031,45,language,Beginner,audio
3032,39,language,Beginner,visual
3033,58,memory,Intermediate,visual
3034,42,mathematics,Intermediate,kinesthetic
3035,27,memory,Advanced,kinesthetic
3036,58,attention,Beginner,audio
3037,37,problem-solving,Advanced,audio
3038,56,creativity,Advanced,audio
3039,20,mathematics,Beginner,visual
3040,54,psychology,Beginner,visual
3041,42,creativity,Advanced,visual
3042,26,neuroscience,Intermediate,audio
3043,15,neuroscience,Intermediate,kinesthetic
3044,13,neuroscience,Intermediate,kinesthetic
3045,29,neuroscience,Beginner,audio
3046,57,problem-solving,Beginner,visual
3047,56,creativity,Intermediate,visual
3048,36,coding,Beginner,audio
3049,24,logic,Intermediate,audio
3050,15,mathematics,Advanced,audio
3051,56,psychology,Intermediate,audio
3052,23,attention,Advanced,visual
3053,20,language,Beginner,audio
3054,48,neuroscience,Intermediate,audio
3055,18,psychology,Intermediate,visual
3056,35,language,Advanced,audio
3057,25,logic,Intermediate,visual
3058,14,psychology,Beginner,visual
3059,19,creativity,Advanced,visual
3060,59,psychology,Intermediate,kinesthetic
3061,12,neuroscience,Beginner,audio
3062,22,logic,Intermediate,visual
3063,52,attention,Advanced,audio
3064,58,coding,Intermediate,kinesthetic
3065,39,memory,Beginner,kinesthetic
3066,54,neuroscience,Advanced,audio
3067,15,language,Intermediate,visual
3068,26,logic,Intermediate,audio
3069,54,creativity,Beginner,kinesthetic
3070,28,problem-solving,Beginner,audio
3071,51,logic,Intermediate,kinesthetic
3072,44,language,Advanced,audio
3073,55,memory,Beginner,visual
3074,35,memory,Beginner,kinesthetic
3075,14,mathematics,Beginner,kinesthetic
3076,38,coding,Intermediate,audio
3077,46,language,Beginner,visual
3078,29,memory,Beginner,audio
3079,58,mathematics,Beginner,visual
3080,30,mathematics,Intermediate,audio
3081,19,mathematics,Beginner,audio
3082,14,logic,Beginner,visual
3083,45,mathematics,Advanced,audio
3084,15,neuroscience,Beginner,visual
3085,35,language,Beginner,audio
3086,13,neuroscience,Advanced,audio
3087,48,problem-solving,Beginner,visual
3088,48,memory,Intermediate,audio
3089,59,coding,Beginner,audio
3090,44,mathematics,Intermediate,visual
3091,10,creativity,Beginner,visual
3092,33,creativity,Advanced,visual
3093,45,memory,Beginner,audio
3094,15,problem-solving,Beginner,audio
3095,50,creativity,Intermediate,kinesthetic
3096,55,neuroscience,Advanced,kinesthetic
3097,53,psychology,Beginner,audio
3098,40,logic,Advanced,visual
3099,29,attention,Beginner,audio
3100,33,creativity,Intermediate,audio
3101,34,coding,Beginner,audio
3102,45,mathematics,Intermediate,visual
3103,30,coding,Beginner,audio
3104,39,language,Beginner,kinesthetic
3105,33,logic,Beginner,visual
3106,53,neuroscience,Beginner,audio
3107,51,problem-solving,Advanced,visual
3108,39,logic,Advanced,audio
3109,31,attention,Intermediate,visual
3110,37,psychology,Beginner,audio
3111,16,creativity,Beginner,audio
3112,44,problem-solving,Intermediate,audio
3113,37,problem-solving,Advanced,audio
3114,23,creativity,Beginner,audio
3115,19,creativity,Advanced,audio
3116,25,creativity,Advanced,kinesthetic
3117,25,creativity,Advanced,audio
3118,40,creativity,Beginner,audio
3119,51,problem-solving,Beginner,kinesthetic
3120,34,memory,Beginner,visual
3121,22,memory,Intermediate,visual
3122,15,coding,Beginner,audio
3123,53,memory,Beginner,visual
3124,18,attention,Intermediate,audio
3125,54,memory,Beginner,visual
3126,45,problem-solving,Beginner,kinesthetic
3127,52,creativity,Intermediate,visual
3128,29,mathematics,Intermediate,audio
3129,27,mathematics,Intermediate,visual
3130,52,attention,Beginner,visual
3131,30,language,Intermediate,visual
3132,13,problem-solving,Intermediate,visual
3133,59,neuroscience,Beginner,visual
3134,42,logic,Intermediate,visual
3135,36,coding,Beginner,kinesthetic
3136,16,neuroscience,Beginner,kinesthetic
3137,15,problem-solving,Beginner,audio
3138,24,memory,Beginner,visual
3139,27,creativity,Beginner,audio
3140,41,neuroscience,Advanced,visual
3141,20,logic,Beginner,audio
3142,29,language,Advanced,visual
3143,33,mathematics,Intermediate,visual
3144,24,language,Beginner,audio
3145,57,logic,Beginner,kinesthetic
3146,16,creativity,Intermediate,visual
3147,30,memory,Intermediate,audio
3148,51,logic,Beginner,visual
3149,35,coding,Beginner,kinesthetic
3150,53,logic,Intermediate,audio
3151,23,problem-solving,Beginner,visual
3152,46,memory,Advanced,visual
3153,30,creativity,Intermediate,kinesthetic
3154,27,mathematics,Beginner,visual
3155,14,mathematics,Beginner,visual
3156,12,logic,Beginner,kinesthetic
3157,32,problem-solving,Advanced,kinesthetic
3158,35,neuroscience,Beginner,visual
3159,46,language,Beginner,audio
3160,33,language,Intermediate,audio
3161,58,language,Beginner,visual
3162,28,neuroscience,Beginner,visual
3163,34,problem-solving,Advanced,audio
3164,30,language,Beginner,audio
