content_id,title,description,category,level,duration,difficulty,rating
1508,Course 1508 - Lab,Synthetic course about logic,memory,Intermediate,40,2,4.01
1509,Course 1509 - Mastery,Synthetic course about logic,attention,Beginner,168,2,4.53
1510,Course 1510 - Mastery,Synthetic course about logic,neuroscience,Beginner,48,1,3.74
1511,Course 1511 - Workshop,Synthetic course about logic,attention,Advanced,66,1,4.31
1512,Course 1512 - Essentials,Synthetic course about attention,logic,Beginner,159,1,4.92
1513,Course 1513 - Lab,Synthetic course about coding,creativity,Advanced,77,1,3.37
1514,Course 1514 - Bootcamp,Synthetic course about memory,neuroscience,Advanced,188,1,3.76
1515,Course 1515 - Essentials,Synthetic course about coding,creativity,Intermediate,38,2,3.79
1516,Course 1516 - Essentials,Synthetic course about creativity,logic,Beginner,159,3,4.98
1517,Course 1517 - Workshop,Synthetic course about creativity,creativity,Intermediate,42,3,3.08
1518,Course 1518 - Lab,Synthetic course about coding,attention,Beginner,152,3,4.19
1519,Course 1519 - Lab,Synthetic course about logic,creativity,Beginner,141,2,2.85
1520,Course 1520 - Mastery,Synthetic course about attention,problem-solving,Intermediate,173,3,4.82
1521,Course 1521 - Mastery,Synthetic course about memory,logic,Beginner,136,3,3.98
1522,Course 1522 - Essentials,Synthetic course about problem-solving,problem-solving,Beginner,82,3,4.65
1523,Course 1523 - Workshop,Synthetic course about problem-solving,creativity,Intermediate,71,3,4.74
1524,Course 1524 - Lab,Synthetic course about logic,problem-solving,Intermediate,29,1,3.89
1525,Course 1525 - Workshop,Synthetic course about coding,neuroscience,Beginner,105,2,4.21
1526,Course 1526 - Bootcamp,Synthetic course about problem-solving,creativity,Beginner,186,3,4.25
1527,Course 1527 - Lab,Synthetic course about coding,memory,Beginner,170,1,3.65
1528,Course 1528 - Mastery,Synthetic course about attention,problem-solving,Beginner,30,3,3.59
1529,Course 1529 - Essentials,Synthetic course about attention,attention,Intermediate,114,3,2.97
1530,Course 1530 - Workshop,Synthetic course about coding,creativity,Intermediate,91,3,3.46
1531,Course 1531 - Mastery,Synthetic course about logic,memory,Intermediate,147,3,4.98
1532,Course 1532 - Essentials,Synthetic course about logic,neuroscience,Beginner,67,3,3.17
1533,Course 1533 - Mastery,Synthetic course about logic,attention,Beginner,111,1,4.41
1534,Course 1534 - Lab,Synthetic course about problem-solving,creativity,Beginner,35,3,2.65
1535,Course 1535 - Workshop,Synthetic course about memory,attention,Beginner,193,1,3.67
1536,Course 1536 - Bootcamp,Synthetic course about memory,creativity,Beginner,194,3,2.65
1537,Course 1537 - Mastery,Synthetic course about logic,creativity,Beginner,114,2,3.69
1538,Course 1538 - Workshop,Synthetic course about coding,logic,Beginner,67,1,2.57
1539,Course 1539 - Lab,Synthetic course about attention,problem-solving,Intermediate,172,3,4.03
1540,Course 1540 - Mastery,Synthetic course about creativity,creativity,Intermediate,96,1,3.97
1541,Course 1541 - Lab,Synthetic course about attention,neuroscience,Intermediate,112,3,4.49
1542,Course 1542 - Bootcamp,Synthetic course about attention,memory,Beginner,123,3,3.96
1543,Course 1543 - Bootcamp,Synthetic course about creativity,problem-solving,Advanced,100,1,4.81
1544,Course 1544 - Essentials,Synthetic course about logic,logic,Advanced,56,3,4.46
1545,Course 1545 - Essentials,Synthetic course about attention,problem-solving,Beginner,121,3,2.83
1546,Course 1546 - Essentials,Synthetic course about creativity,problem-solving,Intermediate,48,3,3.16
1547,Course 1547 - Lab,Synthetic course about problem-solving,creativity,Intermediate,77,3,2.57
1548,Course 1548 - Essentials,Synthetic course about coding,neuroscience,Intermediate,113,3,3.47
1549,Course 1549 - Workshop,Synthetic course about coding,creativity,Beginner,178,3,3.77
1550,Course 1550 - Lab,Synthetic course about coding,neuroscience,Beginner,105,1,4.86
1551,Course 1551 - Lab,Synthetic course about logic,neuroscience,Intermediate,129,2,3.81
1552,Course 1552 - Essentials,Synthetic course about attention,attention,Beginner,60,3,4.45
1553,Course 1553 - Essentials,Synthetic course about attention,creativity,Advanced,197,1,3.17
1554,Course 1554 - Lab,Synthetic course about memory,logic,Intermediate,63,2,2.88
1555,Course 1555 - Bootcamp,Synthetic course about coding,memory,Beginner,156,1,4.53
1556,Course 1556 - Bootcamp,Synthetic course about logic,problem-solving,Intermediate,109,2,3.12
1557,Course 1557 - Essentials,Synthetic course about creativity,attention,Intermediate,174,2,4.68
1558,Course 1558 - Bootcamp,Synthetic course about logic,logic,Beginner,128,2,2.92
1559,Course 1559 - Workshop,Synthetic course about attention,memory,Beginner,78,1,4.63
1560,Course 1560 - Workshop,Synthetic course about coding,memory,Advanced,129,2,4.43
1561,Course 1561 - Workshop,Synthetic course about memory,creativity,Intermediate,125,3,4.03
1562,Course 1562 - Lab,Synthetic course about problem-solving,neuroscience,Beginner,150,3,4.63
1563,Course 1563 - Lab,Synthetic course about logic,creativity,Beginner,26,2,3.33
1564,Course 1564 - Lab,Synthetic course about memory,memory,Intermediate,101,2,2.92
1565,Course 1565 - Lab,Synthetic course about attention,creativity,Intermediate,35,3,2.89
1566,Course 1566 - Lab,Synthetic course about creativity,attention,Beginner,68,1,3.18
1567,Course 1567 - Essentials,Synthetic course about logic,logic,Intermediate,140,1,3.62
1568,Course 1568 - Bootcamp,Synthetic course about problem-solving,memory,Beginner,51,3,4.69
1569,Course 1569 - Essentials,Synthetic course about attention,attention,Beginner,108,1,2.72
1570,Course 1570 - Bootcamp,Synthetic course about coding,logic,Intermediate,191,1,4.79
1571,Course 1571 - Essentials,Synthetic course about logic,attention,Beginner,38,2,4.81
1572,Course 1572 - Workshop,Synthetic course about memory,problem-solving,Advanced,22,1,4.32
1573,Course 1573 - Mastery,Synthetic course about logic,neuroscience,Beginner,141,3,4.75
1574,Course 1574 - Lab,Synthetic course about attention,neuroscience,Intermediate,79,1,4.42
1575,Course 1575 - Mastery,Synthetic course about attention,neuroscience,Beginner,182,2,3.82
1576,Course 1576 - Mastery,Synthetic course about memory,problem-solving,Beginner,48,3,4.0
1577,Course 1577 - Workshop,Synthetic course about problem-solving,memory,Intermediate,94,3,4.07
1578,Course 1578 - Mastery,Synthetic course about attention,memory,Beginner,89,3,2.82
1579,Course 1579 - Mastery,Synthetic course about logic,problem-solving,Intermediate,102,2,2.98
1580,Course 1580 - Workshop,Synthetic course about problem-solving,neuroscience,Intermediate,120,3,3.81
1581,Course 1581 - Bootcamp,Synthetic course about memory,neuroscience,Intermediate,192,2,2.79
1582,Course 1582 - Essentials,Synthetic course about attention,logic,Intermediate,174,2,4.91
1583,Course 1583 - Mastery,Synthetic course about attention,logic,Intermediate,109,1,3.77
1584,Course 1584 - Lab,Synthetic course about logic,creativity,Intermediate,182,3,3.45
1585,Course 1585 - Workshop,Synthetic course about attention,attention,Intermediate,166,1,2.89
1586,Course 1586 - Mastery,Synthetic course about logic,logic,Advanced,36,1,3.54
1587,Course 1587 - Bootcamp,Synthetic course about coding,logic,Beginner,54,2,3.26
1588,Course 1588 - Bootcamp,Synthetic course about problem-solving,logic,Intermediate,132,1,2.72
1589,Course 1589 - Lab,Synthetic course about logic,logic,Beginner,177,1,4.92
1590,Course 1590 - Mastery,Synthetic course about creativity,problem-solving,Beginner,141,1,3.16
1591,Course 1591 - Lab,Synthetic course about attention,creativity,Beginner,67,3,4.23
1592,Course 1592 - Bootcamp,Synthetic course about coding,logic,Intermediate,36,1,2.73
1593,Course 1593 - Bootcamp,Synthetic course about problem-solving,memory,Intermediate,120,2,4.78
1594,Course 1594 - Essentials,Synthetic course about memory,attention,Intermediate,34,3,3.98
1595,Course 1595 - Bootcamp,Synthetic course about creativity,logic,Beginner,147,2,4.14
1596,Course 1596 - Workshop,Synthetic course about memory,problem-solving,Beginner,131,3,4.45
1597,Course 1597 - Essentials,Synthetic course about creativity,memory,Advanced,33,3,4.01
1598,Course 1598 - Lab,Synthetic course about coding,neuroscience,Beginner,161,3,2.68
1599,Course 1599 - Bootcamp,Synthetic course about problem-solving,neuroscience,Beginner,192,2,3.57
1600,Course 1600 - Workshop,Synthetic course about coding,creativity,Beginner,116,1,3.16
1601,Course 1601 - Essentials,Synthetic course about coding,neuroscience,Intermediate,185,3,3.72
1602,Course 1602 - Workshop,Synthetic course about creativity,logic,Beginner,138,2,3.51
1603,Course 1603 - Essentials,Synthetic course about logic,problem-solving,Beginner,30,3,4.57
1604,Course 1604 - Essentials,Synthetic course about problem-solving,creativity,Intermediate,67,1,3.12
1605,Course 1605 - Essentials,Synthetic course about memory,memory,Beginner,173,3,3.0
1606,Course 1606 - Lab,Synthetic course about logic,logic,Intermediate,86,2,4.9
1607,Course 1607 - Essentials,Synthetic course about logic,neuroscience,Beginner,44,3,4.87
1608,Course 1608 - Essentials,Synthetic course about attention,attention,Beginner,105,2,4.98
1609,Course 1609 - Workshop,Synthetic course about memory,logic,Intermediate,129,1,3.92
1610,Course 1610 - Essentials,Synthetic course about creativity,attention,Intermediate,173,1,2.78
1611,Course 1611 - Lab,Synthetic course about attention,memory,Intermediate,181,3,4.7
1612,Course 1612 - Workshop,Synthetic course about attention,attention,Intermediate,109,1,2.86
1613,Course 1613 - Essentials,Synthetic course about coding,memory,Beginner,28,2,2.89
1614,Course 1614 - Workshop,Synthetic course about creativity,creativity,Beginner,59,3,2.98
1615,Course 1615 - Lab,Synthetic course about logic,problem-solving,Beginner,26,2,4.13
1616,Course 1616 - Workshop,Synthetic course about problem-solving,neuroscience,Advanced,177,3,2.77
1617,Course 1617 - Lab,Synthetic course about logic,neuroscience,Advanced,137,2,4.45
1618,Course 1618 - Bootcamp,Synthetic course about logic,logic,Advanced,177,3,2.65
1619,Course 1619 - Essentials,Synthetic course about coding,neuroscience,Beginner,77,2,2.78
1620,Course 1620 - Lab,Synthetic course about logic,creativity,Intermediate,74,2,3.59
1621,Course 1621 - Essentials,Synthetic course about memory,neuroscience,Intermediate,33,3,3.45
1622,Course 1622 - Lab,Synthetic course about logic,logic,Intermediate,137,2,4.97
1623,Course 1623 - Mastery,Synthetic course about logic,neuroscience,Intermediate,96,1,4.92
1624,Course 1624 - Mastery,Synthetic course about memory,problem-solving,Intermediate,184,2,2.97
1625,Course 1625 - Mastery,Synthetic course about coding,memory,Beginner,143,3,4.87
1626,Course 1626 - Lab,Synthetic course about attention,attention,Beginner,191,1,4.23
1627,Course 1627 - Essentials,Synthetic course about creativity,attention,Beginner,153,1,3.52
1628,Course 1628 - Mastery,Synthetic course about coding,memory,Beginner,45,2,4.35
1629,Course 1629 - Essentials,Synthetic course about logic,attention,Beginner,147,2,4.75
1630,Course 1630 - Lab,Synthetic course about attention,problem-solving,Beginner,137,2,2.95
1631,Course 1631 - Essentials,Synthetic course about creativity,creativity,Beginner,161,1,2.99
1632,Course 1632 - Essentials,Synthetic course about creativity,logic,Intermediate,155,1,3.52
1633,Course 1633 - Mastery,Synthetic course about creativity,problem-solving,Advanced,43,1,2.92
1634,Course 1634 - Workshop,Synthetic course about memory,logic,Intermediate,186,3,3.4
1635,Course 1635 - Bootcamp,Synthetic course about memory,creativity,Beginner,196,3,4.11
1636,Course 1636 - Lab,Synthetic course about attention,problem-solving,Beginner,104,2,4.53
1637,Course 1637 - Lab,Synthetic course about logic,neuroscience,Beginner,82,3,3.25
1638,Course 1638 - Lab,Synthetic course about attention,creativity,Advanced,45,3,3.2
1639,Course 1639 - Bootcamp,Synthetic course about logic,attention,Intermediate,29,2,4.45
1640,Course 1640 - Workshop,Synthetic course about coding,problem-solving,Beginner,125,2,3.45
1641,Course 1641 - Essentials,Synthetic course about creativity,creativity,Intermediate,136,1,4.55
1642,Course 1642 - Lab,Synthetic course about creativity,creativity,Beginner,77,1,4.98
1643,Course 1643 - Essentials,Synthetic course about memory,problem-solving,Advanced,33,2,4.95
1644,Course 1644 - Mastery,Synthetic course about coding,attention,Beginner,92,2,4.16
1645,Course 1645 - Mastery,Synthetic course about problem-solving,memory,Beginner,58,3,3.44
1646,Course 1646 - Mastery,Synthetic course about coding,attention,Intermediate,141,3,2.66
1647,Course 1647 - Lab,Synthetic course about logic,creativity,Advanced,178,3,4.35
1648,Course 1648 - Bootcamp,Synthetic course about coding,logic,Advanced,197,2,4.94
1649,Course 1649 - Lab,Synthetic course about memory,memory,Intermediate,163,2,2.67
1650,Course 1650 - Mastery,Synthetic course about logic,memory,Beginner,91,1,2.52
1651,Course 1651 - Mastery,Synthetic course about attention,creativity,Beginner,131,3,4.58
1652,Course 1652 - Lab,Synthetic course about logic,problem-solving,Advanced,70,1,2.76
1653,Course 1653 - Bootcamp,Synthetic course about attention,problem-solving,Intermediate,162,2,2.7
1654,Course 1654 - Bootcamp,Synthetic course about problem-solving,problem-solving,Intermediate,108,3,4.78
1655,Course 1655 - Essentials,Synthetic course about logic,attention,Beginner,57,1,2.7
1656,Course 1656 - Workshop,Synthetic course about creativity,neuroscience,Intermediate,124,2,2.79
1657,Course 1657 - Mastery,Synthetic course about problem-solving,problem-solving,Beginner,98,1,3.92
1658,Course 1658 - Bootcamp,Synthetic course about attention,problem-solving,Intermediate,108,3,4.39
1659,Course 1659 - Mastery,Synthetic course about memory,memory,Advanced,90,1,3.5
1660,Course 1660 - Workshop,Synthetic course about problem-solving,logic,Intermediate,109,1,3.55
1661,Course 1661 - Mastery,Synthetic course about problem-solving,logic,Beginner,91,2,4.08
1662,Course 1662 - Bootcamp,Synthetic course about problem-solving,creativity,Beginner,168,3,3.76
1663,Course 1663 - Essentials,Synthetic course about attention,creativity,Beginner,35,1,2.55
1664,Course 1664 - Lab,Synthetic course about attention,creativity,Advanced,130,2,2.78
1665,Course 1665 - Lab,Synthetic course about logic,problem-solving,Beginner,86,3,3.95
1666,Course 1666 - Bootcamp,Synthetic course about creativity,logic,Intermediate,84,2,4.48
1667,Course 1667 - Bootcamp,Synthetic course about problem-solving,creativity,Intermediate,32,3,4.41
1668,Course 1668 - Workshop,Synthetic course about logic,logic,Intermediate,137,2,4.35
1669,Course 1669 - Mastery,Synthetic course about logic,problem-solving,Advanced,80,2,4.43
1670,Course 1670 - Workshop,Synthetic course about creativity,memory,Intermediate,51,2,2.61
1671,Course 1671 - Lab,Synthetic course about logic,problem-solving,Advanced,159,1,4.74
1672,Course 1672 - Mastery,Synthetic course about creativity,creativity,Beginner,114,1,4.72
1673,Course 1673 - Workshop,Synthetic course about memory,problem-solving,Intermediate,60,2,3.83
1674,Course 1674 - Lab,Synthetic course about creativity,problem-solving,Intermediate,155,3,3.12
1675,Course 1675 - Mastery,Synthetic course about coding,logic,Beginner,44,2,3.98
1676,Course 1676 - Essentials,Synthetic course about creativity,neuroscience,Intermediate,152,1,3.89
1677,Course 1677 - Essentials,Synthetic course about creativity,attention,Intermediate,64,3,3.06
1678,Course 1678 - Workshop,Synthetic course about coding,creativity,Intermediate,149,1,4.01
1679,Course 1679 - Bootcamp,Synthetic course about creativity,neuroscience,Beginner,189,2,4.49
1680,Course 1680 - Mastery,Synthetic course about attention,memory,Intermediate,185,1,4.52
1681,Course 1681 - Workshop,Synthetic course about logic,creativity,Beginner,22,1,2.65
1682,Course 1682 - Bootcamp,Synthetic course about logic,neuroscience,Intermediate,193,1,2.99
1683,Course 1683 - Bootcamp,Synthetic course about memory,problem-solving,Beginner,169,2,4.17
1684,Course 1684 - Mastery,Synthetic course about memory,creativity,Intermediate,123,1,4.65
1685,Course 1685 - Mastery,Synthetic course about coding,neuroscience,Beginner,52,2,3.8
1686,Course 1686 - Bootcamp,Synthetic course about attention,attention,Beginner,51,2,4.27
1687,Course 1687 - Lab,Synthetic course about memory,problem-solving,Beginner,130,1,2.55
1688,Course 1688 - Workshop,Synthetic course about logic,creativity,Beginner,36,3,4.02
1689,Course 1689 - Mastery,Synthetic course about memory,memory,Intermediate,139,1,4.9
1690,Course 1690 - Bootcamp,Synthetic course about memory,memory,Intermediate,101,1,4.15
1691,Course 1691 - Lab,Synthetic course about creativity,creativity,Beginner,22,1,4.81
1692,Course 1692 - Essentials,Synthetic course about memory,neuroscience,Beginner,89,3,3.92
1693,Course 1693 - Bootcamp,Synthetic course about coding,creativity,Beginner,196,3,4.61
1694,Course 1694 - Lab,Synthetic course about logic,problem-solving,Intermediate,137,2,2.81
1695,Course 1695 - Essentials,Synthetic course about coding,logic,Beginner,50,3,2.81
1696,Course 1696 - Lab,Synthetic course about coding,memory,Beginner,168,3,2.8
1697,Course 1697 - Mastery,Synthetic course about problem-solving,neuroscience,Beginner,35,1,3.72
1698,Course 1698 - Bootcamp,Synthetic course about attention,attention,Beginner,36,2,3.33
1699,Course 1699 - Essentials,Synthetic course about problem-solving,creativity,Beginner,115,2,4.3
1700,Course 1700 - Lab,Synthetic course about problem-solving,problem-solving,Beginner,148,3,4.76
1701,Course 1701 - Essentials,Synthetic course about creativity,creativity,Intermediate,131,3,4.05
1702,Course 1702 - Workshop,Synthetic course about coding,attention,Intermediate,121,1,3.03
1703,Course 1703 - Bootcamp,Synthetic course about attention,problem-solving,Beginner,91,3,4.83
1704,Course 1704 - Mastery,Synthetic course about logic,attention,Intermediate,85,3,3.82
1705,Course 1705 - Essentials,Synthetic course about logic,problem-solving,Beginner,130,2,4.3
1706,Course 1706 - Lab,Synthetic course about attention,logic,Advanced,56,3,4.73
1707,Course 1707 - Essentials,Synthetic course about coding,memory,Beginner,171,1,4.97
1708,Course 1708 - Lab,Synthetic course about coding,problem-solving,Intermediate,110,2,3.77
1709,Course 1709 - Essentials,Synthetic course about creativity,attention,Intermediate,103,2,4.52
1710,Course 1710 - Mastery,Synthetic course about creativity,neuroscience,Beginner,130,3,3.92
1711,Course 1711 - Mastery,Synthetic course about problem-solving,memory,Advanced,81,1,3.72
1712,Course 1712 - Bootcamp,Synthetic course about logic,logic,Beginner,40,2,3.84
1713,Course 1713 - Mastery,Synthetic course about creativity,creativity,Intermediate,125,1,3.71
1714,Course 1714 - Essentials,Synthetic course about attention,logic,Beginner,56,1,3.55
1715,Course 1715 - Essentials,Synthetic course about logic,logic,Beginner,54,3,4.31
1716,Course 1716 - Mastery,Synthetic course about coding,creativity,Intermediate,185,1,3.12
1717,Course 1717 - Workshop,Synthetic course about logic,problem-solving,Beginner,162,2,4.04
1718,Course 1718 - Essentials,Synthetic course about memory,logic,Beginner,133,3,4.28
1719,Course 1719 - Bootcamp,Synthetic course about logic,memory,Beginner,189,2,4.73
1720,Course 1720 - Workshop,Synthetic course about creativity,logic,Intermediate,113,1,3.33
1721,Course 1721 - Mastery,Synthetic course about attention,neuroscience,Beginner,23,1,4.65
1722,Course 1722 - Lab,Synthetic course about coding,memory,Beginner,126,3,4.86
1723,Course 1723 - Essentials,Synthetic course about coding,neuroscience,Intermediate,186,3,4.12
1724,Course 1724 - Lab,Synthetic course about creativity,memory,Beginner,98,2,4.43
1725,Course 1725 - Bootcamp,Synthetic course about creativity,attention,Beginner,42,2,3.51
1726,Course 1726 - Workshop,Synthetic course about creativity,creativity,Beginner,124,1,4.88
1727,Course 1727 - Lab,Synthetic course about memory,memory,Beginner,34,3,4.18
1728,Course 1728 - Bootcamp,Synthetic course about attention,memory,Beginner,159,1,3.28
1729,Course 1729 - Lab,Synthetic course about memory,problem-solving,Advanced,147,1,3.51
1730,Course 1730 - Lab,Synthetic course about creativity,problem-solving,Beginner,101,2,4.04
1731,Course 1731 - Bootcamp,Synthetic course about attention,attention,Beginner,140,2,3.09
1732,Course 1732 - Essentials,Synthetic course about creativity,problem-solving,Beginner,107,2,4.38
1733,Course 1733 - Lab,Synthetic course about attention,problem-solving,Beginner,185,3,3.06
1734,Course 1734 - Bootcamp,Synthetic course about coding,neuroscience,Intermediate,175,2,3.98
1735,Course 1735 - Lab,Synthetic course about memory,problem-solving,Beginner,98,3,4.24
1736,Course 1736 - Essentials,Synthetic course about problem-solving,problem-solving,Beginner,38,1,4.65
1737,Course 1737 - Bootcamp,Synthetic course about creativity,attention,Beginner,88,3,4.33
1738,Course 1738 - Lab,Synthetic course about creativity,attention,Intermediate,151,2,4.5
1739,Course 1739 - Mastery,Synthetic course about logic,logic,Beginner,29,3,4.78
1740,Course 1740 - Essentials,Synthetic course about problem-solving,problem-solving,Beginner,159,3,3.99
1741,Course 1741 - Lab,Synthetic course about coding,problem-solving,Intermediate,154,2,4.62
1742,Course 1742 - Workshop,Synthetic course about creativity,memory,Beginner,63,2,3.08
1743,Course 1743 - Bootcamp,Synthetic course about memory,problem-solving,Intermediate,170,1,4.54
1744,Course 1744 - Lab,Synthetic course about coding,neuroscience,Intermediate,21,3,3.05
1745,Course 1745 - Essentials,Synthetic course about creativity,memory,Beginner,113,1,4.84
1746,Course 1746 - Essentials,Synthetic course about memory,problem-solving,Intermediate,135,1,3.32
1747,Course 1747 - Workshop,Synthetic course about logic,neuroscience,Advanced,184,3,2.93
1748,Course 1748 - Workshop,Synthetic course about logic,logic,Intermediate,88,1,2.87
1749,Course 1749 - Lab,Synthetic course about memory,memory,Advanced,167,3,2.97
1750,Course 1750 - Mastery,Synthetic course about coding,creativity,Beginner,191,1,3.62
1751,Course 1751 - Essentials,Synthetic course about memory,problem-solving,Beginner,127,1,3.81
1752,Course 1752 - Mastery,Synthetic course about problem-solving,memory,Advanced,89,3,4.78
1753,Course 1753 - Mastery,Synthetic course about memory,attention,Beginner,93,2,3.45
1754,Course 1754 - Lab,Synthetic course about logic,memory,Advanced,198,3,3.04
1755,Course 1755 - Bootcamp,Synthetic course about logic,attention,Beginner,99,2,4.36
1756,Course 1756 - Bootcamp,Synthetic course about logic,problem-solving,Advanced,117,3,2.84
1757,Course 1757 - Bootcamp,Synthetic course about problem-solving,neuroscience,Beginner,178,3,4.73
1758,Course 1758 - Workshop,Synthetic course about creativity,attention,Beginner,119,2,3.52
1759,Course 1759 - Essentials,Synthetic course about problem-solving,memory,Advanced,188,2,4.03
1760,Course 1760 - Workshop,Synthetic course about creativity,memory,Beginner,77,3,2.97
1761,Course 1761 - Essentials,Synthetic course about problem-solving,attention,Beginner,152,3,2.86
1762,Course 1762 - Essentials,Synthetic course about attention,logic,Beginner,180,3,4.5
1763,Course 1763 - Essentials,Synthetic course about creativity,logic,Intermediate,190,2,3.57
1764,Course 1764 - Lab,Synthetic course about coding,logic,Advanced,166,3,4.97
1765,Course 1765 - Bootcamp,Synthetic course about coding,attention,Beginner,51,2,3.81
1766,Course 1766 - Workshop,Synthetic course about logic,attention,Beginner,140,1,4.61
1767,Course 1767 - Workshop,Synthetic course about problem-solving,memory,Beginner,22,2,4.95
1768,Course 1768 - Lab,Synthetic course about memory,problem-solving,Intermediate,148,1,3.2
1769,Course 1769 - Essentials,Synthetic course about logic,problem-solving,Beginner,188,3,4.5
1770,Course 1770 - Bootcamp,Synthetic course about memory,neuroscience,Beginner,67,3,2.56
1771,Course 1771 - Mastery,Synthetic course about problem-solving,attention,Beginner,186,2,4.2
1772,Course 1772 - Mastery,Synthetic course about logic,problem-solving,Intermediate,152,1,4.36
1773,Course 1773 - Lab,Synthetic course about logic,problem-solving,Advanced,96,3,3.69
1774,Course 1774 - Bootcamp,Synthetic course about coding,logic,Intermediate,30,3,2.91
1775,Course 1775 - Mastery,Synthetic course about memory,logic,Beginner,41,1,4.04
1776,Course 1776 - Mastery,Synthetic course about attention,logic,Intermediate,31,3,4.74
1777,Course 1777 - Workshop,Synthetic course about attention,creativity,Intermediate,72,3,4.83
1778,Course 1778 - Bootcamp,Synthetic course about logic,problem-solving,Beginner,74,2,4.37
1779,Course 1779 - Mastery,Synthetic course about problem-solving,logic,Beginner,72,3,3.16
1780,Course 1780 - Workshop,Synthetic course about logic,logic,Beginner,40,1,4.68
1781,Course 1781 - Bootcamp,Synthetic course about coding,attention,Intermediate,38,3,4.72
1782,Course 1782 - Essentials,Synthetic course about memory,memory,Intermediate,107,2,3.42
1783,Course 1783 - Bootcamp,Synthetic course about logic,logic,Intermediate,113,3,2.96
1784,Course 1784 - Lab,Synthetic course about problem-solving,attention,Beginner,85,1,4.69
1785,Course 1785 - Workshop,Synthetic course about attention,neuroscience,Beginner,78,3,4.71
1786,Course 1786 - Essentials,Synthetic course about memory,logic,Advanced,196,1,2.75
1787,Course 1787 - Workshop,Synthetic course about logic,memory,Beginner,78,2,4.92
1788,Course 1788 - Workshop,Synthetic course about memory,attention,Advanced,170,3,3.83
1789,Course 1789 - Mastery,Synthetic course about coding,memory,Intermediate,22,3,4.98
1790,Course 1790 - Bootcamp,Synthetic course about attention,logic,Beginner,135,2,3.61
1791,Course 1791 - Workshop,Synthetic course about problem-solving,neuroscience,Beginner,77,1,3.83
1792,Course 1792 - Workshop,Synthetic course about memory,logic,Advanced,81,1,3.17
1793,Course 1793 - Lab,Synthetic course about attention,attention,Beginner,165,3,4.75
1794,Course 1794 - Lab,Synthetic course about logic,neuroscience,Advanced,145,1,3.61
1795,Course 1795 - Lab,Synthetic course about problem-solving,neuroscience,Beginner,56,1,4.54
1796,Course 1796 - Workshop,Synthetic course about problem-solving,neuroscience,Intermediate,132,3,2.7
1797,Course 1797 - Essentials,Synthetic course about creativity,creativity,Intermediate,114,1,4.47
1798,Course 1798 - Bootcamp,Synthetic course about memory,attention,Advanced,97,1,3.73
1799,Course 1799 - Workshop,Synthetic course about attention,creativity,Beginner,161,3,2.51
1800,Course 1800 - Mastery,Synthetic course about memory,memory,Intermediate,124,3,3.07
1801,Course 1801 - Essentials,Synthetic course about logic,neuroscience,Beginner,24,1,2.98
1802,Course 1802 - Essentials,Synthetic course about logic,creativity,Beginner,114,3,4.38
1803,Course 1803 - Bootcamp,Synthetic course about problem-solving,logic,Beginner,148,1,3.69
1804,Course 1804 - Essentials,Synthetic course about problem-solving,creativity,Beginner,82,1,2.9
1805,Course 1805 - Bootcamp,Synthetic course about attention,problem-solving,Beginner,39,1,3.14
1806,Course 1806 - Essentials,Synthetic course about coding,memory,Beginner,62,1,3.76
1807,Course 1807 - Bootcamp,Synthetic course about memory,neuroscience,Advanced,104,3,2.55
1808,Course 1808 - Lab,Synthetic course about memory,neuroscience,Intermediate,113,3,3.56
1809,Course 1809 - Lab,Synthetic course about logic,memory,Beginner,61,2,4.2
1810,Course 1810 - Essentials,Synthetic course about memory,memory,Advanced,127,3,3.79
1811,Course 1811 - Essentials,Synthetic course about attention,attention,Beginner,113,2,4.0
1812,Course 1812 - Bootcamp,Synthetic course about creativity,logic,Beginner,93,1,3.32
1813,Course 1813 - Bootcamp,Synthetic course about problem-solving,memory,Intermediate,128,3,2.96
1814,Course 1814 - Workshop,Synthetic course about logic,memory,Beginner,134,1,4.52
1815,Course 1815 - Lab,Synthetic course about problem-solving,attention,Intermediate,186,2,4.76
1816,Course 1816 - Workshop,Synthetic course about problem-solving,memory,Beginner,195,3,3.78
1817,Course 1817 - Workshop,Synthetic course about problem-solving,creativity,Beginner,144,3,3.26
1818,Course 1818 - Mastery,Synthetic course about creativity,problem-solving,Beginner,25,3,3.78
1819,Course 1819 - Bootcamp,Synthetic course about memory,problem-solving,Advanced,142,3,4.7
1820,Course 1820 - Mastery,Synthetic course about coding,problem-solving,Intermediate,61,1,4.23
1821,Course 1821 - Mastery,Synthetic course about problem-solving,memory,Intermediate,77,3,4.65
1822,Course 1822 - Workshop,Synthetic course about attention,problem-solving,Intermediate,190,2,3.32
1823,Course 1823 - Mastery,Synthetic course about problem-solving,logic,Beginner,29,3,4.28
1824,Course 1824 - Bootcamp,Synthetic course about problem-solving,creativity,Intermediate,108,2,4.13
1825,Course 1825 - Workshop,Synthetic course about memory,problem-solving,Beginner,97,2,3.93
1826,Course 1826 - Bootcamp,Synthetic course about attention,neuroscience,Beginner,130,1,3.82
1827,Course 1827 - Essentials,Synthetic course about memory,memory,Intermediate,58,3,3.88
1828,Course 1828 - Mastery,Synthetic course about problem-solving,creativity,Beginner,160,2,4.62
1829,Course 1829 - Workshop,Synthetic course about memory,logic,Beginner,186,3,4.79
